Leg,Site,H,Cor,T,Sc,Top(cm),Depth (mbsf),Density (g/cc)
201,1228,B,6,H,5,82,51.62,1.313
201,1228,B,6,H,5,84,51.64,1.281
201,1228,B,6,H,5,86,51.66,1.289
201,1228,B,6,H,5,88,51.68,1.492
201,1228,B,6,H,5,90,51.7,1.537
201,1228,B,6,H,5,92,51.72,1.369
201,1228,B,6,H,5,94,51.74,1.29
201,1228,B,6,H,5,96,51.76,1.276
201,1228,B,6,H,5,98,51.78,1.278
201,1228,B,6,H,5,100,51.8,1.273
201,1228,B,6,H,5,102,51.82,1.27
201,1228,B,6,H,5,104,51.84,1.253
201,1228,B,6,H,5,106,51.86,1.259
201,1228,B,6,H,5,108,51.88,1.242
201,1228,B,6,H,5,110,51.9,1.265
201,1228,B,6,H,5,112,51.92,1.266
201,1228,B,6,H,5,114,51.94,1.27
201,1228,B,6,H,5,116,51.96,1.267
201,1228,B,6,H,5,118,51.98,1.247
201,1228,B,6,H,5,120,52,1.248
201,1228,B,6,H,5,122,52.02,1.251
201,1228,B,6,H,5,124,52.04,1.249
201,1228,B,6,H,5,126,52.06,1.248
201,1228,B,6,H,5,128,52.08,1.259
201,1228,B,6,H,5,130,52.1,1.26
201,1228,B,6,H,5,132,52.12,1.24
201,1228,B,6,H,5,134,52.14,1.243
201,1228,B,6,H,5,136,52.16,1.25
201,1228,B,6,H,5,138,52.18,1.245
201,1228,B,6,H,5,140,52.2,1.252
201,1228,B,6,H,5,142,52.22,1.264
201,1228,B,6,H,5,144,52.24,1.26
201,1228,B,6,H,5,146,52.26,1.253
201,1228,B,6,H,5,148,52.28,1.264
201,1228,B,6,H,6,2,52.32,1.354
201,1228,B,6,H,6,4,52.34,1.355
201,1228,B,6,H,6,6,52.36,1.359
201,1228,B,6,H,6,8,52.38,1.288
201,1228,B,6,H,6,10,52.4,1.265
201,1228,B,6,H,6,12,52.42,1.262
201,1228,B,6,H,6,14,52.44,1.264
201,1228,B,6,H,6,16,52.46,1.262
201,1228,B,6,H,6,18,52.48,1.284
201,1228,B,6,H,6,20,52.5,1.299
201,1228,B,6,H,6,22,52.52,1.324
201,1228,B,6,H,6,24,52.54,1.336
201,1228,B,6,H,6,26,52.56,1.326
201,1228,B,6,H,6,28,52.58,1.341
201,1228,B,6,H,6,30,52.6,1.348
201,1228,B,6,H,6,32,52.62,1.346
201,1228,B,6,H,6,34,52.64,1.331
201,1228,B,6,H,6,36,52.66,1.34
201,1228,B,6,H,6,38,52.68,1.344
201,1228,B,6,H,6,40,52.7,1.346
201,1228,B,6,H,6,42,52.72,1.335
201,1228,B,6,H,6,44,52.74,1.357
201,1228,B,6,H,6,46,52.76,1.346
201,1228,B,6,H,6,48,52.78,1.307
201,1228,B,6,H,6,50,52.8,1.335
201,1228,B,6,H,6,52,52.82,1.322
201,1228,B,6,H,6,54,52.84,1.323
201,1228,B,6,H,6,56,52.86,1.335
201,1228,B,6,H,6,58,52.88,1.348
201,1228,B,6,H,6,60,52.9,1.35
201,1228,B,6,H,6,62,52.92,1.35
201,1228,B,6,H,6,64,52.94,1.345
201,1228,B,6,H,6,66,52.96,1.346
201,1228,B,6,H,6,68,52.98,1.346
201,1228,B,6,H,6,70,53,1.327
201,1228,B,6,H,6,72,53.02,1.347
201,1228,B,6,H,6,74,53.04,1.359
201,1228,B,6,H,6,76,53.06,1.371
201,1228,B,6,H,6,78,53.08,1.36
201,1228,B,6,H,6,80,53.1,1.344
201,1228,B,6,H,6,82,53.12,1.372
201,1228,B,6,H,6,84,53.14,1.36
201,1228,B,6,H,6,86,53.16,1.375
201,1228,B,6,H,6,88,53.18,1.364
201,1228,B,6,H,6,90,53.2,1.322
201,1228,B,6,H,6,92,53.22,1.282
201,1228,B,6,H,6,94,53.24,1.293
201,1228,B,6,H,6,96,53.26,1.283
201,1228,B,6,H,6,98,53.28,1.35
201,1228,B,6,H,6,100,53.3,1.368
201,1228,B,6,H,6,102,53.32,1.364
201,1228,B,6,H,6,104,53.34,1.375
201,1228,B,6,H,6,106,53.36,1.346
201,1228,B,6,H,6,108,53.38,1.351
201,1228,B,6,H,6,110,53.4,1.329
201,1228,B,6,H,6,112,53.42,1.336
201,1228,B,6,H,6,114,53.44,1.355
201,1228,B,6,H,6,116,53.46,1.359
201,1228,B,6,H,6,118,53.48,1.432
201,1228,B,6,H,6,120,53.5,1.43
201,1228,B,6,H,6,122,53.52,1.362
201,1228,B,6,H,6,124,53.54,1.35
201,1228,B,6,H,6,126,53.56,1.324
201,1228,B,6,H,6,128,53.58,1.352
201,1228,B,6,H,6,130,53.6,1.357
201,1228,B,6,H,6,132,53.62,1.354
201,1228,B,6,H,6,134,53.64,1.648
201,1228,B,6,H,6,136,53.66,1.628
201,1228,B,6,H,6,138,53.68,1.413
201,1228,B,6,H,6,140,53.7,1.413
201,1228,B,6,H,6,142,53.72,1.374
201,1228,B,6,H,6,144,53.74,1.387
201,1228,B,6,H,6,146,53.76,1.37
201,1228,B,6,H,6,148,53.78,1.394
201,1228,B,6,H,7,2,53.82,1.365
201,1228,B,6,H,7,4,53.84,1.341
201,1228,B,6,H,7,6,53.86,1.376
201,1228,B,6,H,7,8,53.88,1.378
201,1228,B,6,H,7,10,53.9,1.396
201,1228,B,6,H,7,12,53.92,1.383
201,1228,B,6,H,7,14,53.94,1.373
201,1228,B,6,H,7,16,53.96,1.371
201,1228,B,6,H,7,18,53.98,1.395
201,1228,B,6,H,7,20,54,1.406
201,1228,B,7,M,1,2,54.32,1.53
201,1228,B,7,M,1,4,54.34,1.25
201,1228,B,7,M,1,6,54.36,1.088
201,1228,B,7,M,1,8,54.38,1.047
201,1228,B,7,M,1,10,54.4,1.106
201,1228,B,7,M,1,12,54.42,1.106
201,1228,B,7,M,1,14,54.44,1.126
201,1228,B,7,M,1,16,54.46,1.151
201,1228,B,7,M,1,18,54.48,1.159
201,1228,B,7,M,1,20,54.5,1.201
201,1228,B,7,M,1,22,54.52,1.041
201,1228,B,7,M,1,24,54.54,0.977
201,1228,B,7,M,1,26,54.56,0.869
201,1228,B,7,M,1,28,54.58,0.958
201,1228,B,7,M,1,30,54.6,0.901
201,1228,B,7,M,1,32,54.62,0.98
201,1228,B,7,M,1,34,54.64,0.893
201,1228,B,7,M,1,36,54.66,0.984
201,1228,B,7,M,1,38,54.68,0.98
201,1228,B,7,M,1,40,54.7,1.097
201,1228,C,1,H,2,10,1.6,1.374
201,1228,C,1,H,2,20,1.7,1.315
201,1228,C,1,H,2,30,1.8,1.495
201,1228,C,1,H,2,40,1.9,1.569
201,1228,C,1,H,2,50,2,1.656
201,1228,C,1,H,2,60,2.1,1.369
201,1228,C,1,H,2,70,2.2,1.489
201,1228,C,1,H,2,80,2.3,1.339
201,1228,C,1,H,2,90,2.4,1.428
201,1228,C,1,H,2,100,2.5,1.429
201,1228,C,1,H,2,110,2.6,1.594
201,1228,C,1,H,2,120,2.7,1.796
201,1228,C,1,H,2,130,2.8,1.942
201,1228,C,1,H,2,140,2.9,1.809
201,1228,C,1,H,3,10,3.1,1.482
201,1228,C,1,H,3,20,3.2,1.377
201,1228,C,1,H,3,30,3.3,1.373
201,1228,C,1,H,3,40,3.4,1.375
201,1228,C,1,H,3,50,3.5,1.319
201,1228,C,1,H,3,60,3.6,1.299
201,1228,C,1,H,3,70,3.7,1.369
201,1228,C,1,H,3,80,3.8,1.391
201,1228,C,1,H,3,90,3.9,1.282
201,1228,C,1,H,3,100,4,1.376
201,1228,C,1,H,3,110,4.1,1.363
201,1228,C,1,H,3,120,4.2,1.324
201,1228,C,1,H,3,130,4.3,1.395
201,1228,C,1,H,3,140,4.4,1.432
201,1228,C,1,H,4,10,4.6,1.317
201,1228,C,1,H,4,20,4.7,1.367
201,1228,C,1,H,4,30,4.8,1.324
201,1228,C,1,H,4,40,4.9,1.289
201,1228,C,1,H,4,50,5,1.311
201,1228,C,1,H,4,60,5.1,1.372
201,1228,C,1,H,4,70,5.2,1.258
201,1228,C,1,H,4,80,5.3,1.309
201,1228,C,1,H,4,90,5.4,1.248
201,1228,C,1,H,4,100,5.5,1.198
201,1228,C,1,H,4,110,5.6,1.256
201,1228,C,1,H,4,120,5.7,1.348
201,1228,C,1,H,4,130,5.8,1.324
201,1228,C,1,H,4,140,5.9,1.364
201,1228,C,1,H,5,10,6.1,1.311
201,1228,C,1,H,5,20,6.2,1.333
201,1228,C,1,H,5,30,6.3,1.299
201,1228,C,1,H,5,40,6.4,1.304
201,1228,C,1,H,5,50,6.5,1.226
201,1228,C,1,H,5,60,6.6,1.288
201,1228,C,1,H,5,70,6.7,1.344
201,1228,C,1,H,5,80,6.8,1.39
201,1228,C,1,H,5,90,6.9,1.386
201,1228,C,1,H,5,100,7,1.368
201,1228,C,1,H,5,110,7.1,1.359
201,1228,D,1,H,1,10,0.1,1.148
201,1228,D,1,H,1,20,0.2,1.137
201,1228,D,1,H,1,30,0.3,1.206
201,1228,D,1,H,1,40,0.4,1.178
201,1228,D,1,H,1,50,0.5,1.168
201,1228,D,1,H,1,60,0.6,1.19
201,1228,D,1,H,1,70,0.7,1.166
201,1228,D,1,H,1,80,0.8,1.23
201,1228,D,1,H,1,90,0.9,1.154
201,1228,D,1,H,1,100,1,1.187
201,1228,D,1,H,1,110,1.1,1.201
201,1228,D,1,H,1,120,1.2,1.301
201,1228,D,1,H,1,130,1.3,1.218
201,1228,D,1,H,1,140,1.4,1.234
201,1228,D,1,H,2,10,1.6,1.233
201,1228,D,1,H,2,20,1.7,1.242
201,1228,D,1,H,2,30,1.8,1.215
201,1228,D,1,H,2,40,1.9,1.446
201,1228,D,1,H,2,50,2,1.611
201,1228,D,1,H,2,60,2.1,1.5
201,1228,D,1,H,2,70,2.2,1.336
201,1228,D,1,H,2,80,2.3,1.311
201,1228,D,1,H,2,90,2.4,1.278
201,1228,D,1,H,2,100,2.5,1.314
201,1228,D,1,H,2,110,2.6,1.251
201,1228,D,1,H,2,120,2.7,1.412
201,1228,D,1,H,2,130,2.8,2.028
201,1228,D,1,H,2,140,2.9,2.114
201,1228,D,1,H,3,10,3.1,1.531
201,1228,D,1,H,3,20,3.2,1.817
201,1228,D,1,H,3,30,3.3,1.257
201,1228,D,1,H,3,40,3.4,1.283
201,1228,D,1,H,3,50,3.5,1.315
201,1228,D,1,H,3,60,3.6,1.389
201,1228,D,1,H,3,70,3.7,1.277
201,1228,D,1,H,3,80,3.8,1.371
201,1228,D,1,H,3,90,3.9,1.26
201,1228,D,1,H,3,100,4,1.331
201,1228,D,1,H,3,110,4.1,1.441
201,1228,D,1,H,3,120,4.2,1.492
201,1228,D,1,H,3,130,4.3,1.384
201,1228,D,1,H,3,140,4.4,1.566
201,1228,D,1,H,4,10,4.6,1.323
201,1228,D,1,H,4,20,4.7,1.351
201,1228,D,1,H,4,30,4.8,1.557
201,1228,D,1,H,4,40,4.9,1.404
201,1228,D,1,H,4,50,5,1.398
201,1228,D,1,H,4,60,5.1,1.318
201,1228,D,1,H,4,70,5.2,1.348
201,1228,D,1,H,4,80,5.3,1.383
201,1228,D,1,H,4,90,5.4,1.309
201,1228,D,1,H,4,100,5.5,1.449
201,1228,D,1,H,4,110,5.6,1.425
201,1228,D,1,H,4,120,5.7,1.267
201,1228,D,1,H,4,130,5.8,1.346
201,1228,D,1,H,4,140,5.9,1.41
201,1228,D,1,H,5,10,6.1,1.318
201,1228,D,1,H,5,20,6.2,1.334
201,1228,D,1,H,5,30,6.3,1.24
201,1228,D,1,H,5,40,6.4,1.32
201,1228,D,1,H,5,50,6.5,1.305
201,1228,D,1,H,5,60,6.6,1.228
201,1228,D,1,H,5,70,6.7,1.261
201,1228,D,1,H,5,80,6.8,1.36
201,1228,D,1,H,5,90,6.9,1.257
201,1228,D,1,H,5,100,7,1.421
201,1228,D,1,H,5,110,7.1,1.413
201,1228,D,1,H,5,120,7.2,1.303
201,1228,D,1,H,5,130,7.3,1.369
201,1228,D,2,H,1,10,7.7,1.195
201,1228,D,2,H,1,20,7.8,1.235
201,1228,D,2,H,1,30,7.9,1.358
201,1228,D,2,H,1,40,8,1.282
201,1228,D,2,H,1,50,8.1,1.256
201,1228,D,2,H,1,60,8.2,1.206
201,1228,D,2,H,1,70,8.3,1.271
201,1228,D,2,H,1,80,8.4,1.296
201,1228,D,2,H,1,90,8.5,1.299
201,1228,D,2,H,1,100,8.6,1.23
201,1228,D,2,H,1,110,8.7,1.31
201,1228,D,2,H,1,120,8.8,1.248
201,1228,D,2,H,1,130,8.9,1.32
201,1228,D,2,H,1,140,9,1.307
201,1228,D,2,H,2,10,9.2,1.197
201,1228,D,2,H,2,20,9.3,1.264
201,1228,D,2,H,2,30,9.4,1.262
201,1228,D,2,H,2,40,9.5,1.29
201,1228,D,2,H,2,50,9.6,1.316
201,1228,D,2,H,2,60,9.7,1.3
201,1228,D,2,H,2,70,9.8,1.328
201,1228,D,2,H,2,80,9.9,1.433
201,1228,D,2,H,2,90,10,1.327
201,1228,D,2,H,2,100,10.1,1.36
201,1228,D,2,H,2,110,10.2,1.34
201,1228,D,2,H,2,120,10.3,1.416
201,1228,D,2,H,2,130,10.4,1.351
201,1228,D,2,H,2,140,10.5,1.467
201,1228,D,2,H,3,10,10.7,1.478
201,1228,D,2,H,3,20,10.8,1.89
201,1228,D,2,H,3,30,10.9,1.282
201,1228,D,2,H,3,40,11,1.402
201,1228,D,2,H,3,50,11.1,1.235
201,1228,D,2,H,3,60,11.2,1.3
201,1228,D,2,H,3,70,11.3,1.299
201,1228,D,2,H,3,80,11.4,1.289
201,1228,D,2,H,3,90,11.5,1.304
201,1228,D,2,H,3,100,11.6,1.303
201,1228,D,2,H,3,110,11.7,1.305
201,1228,D,2,H,3,120,11.8,1.293
201,1228,D,2,H,3,130,11.9,1.362
201,1228,D,2,H,3,140,12,1.377
201,1228,D,2,H,4,10,12.2,1.305
201,1228,D,2,H,4,20,12.3,1.414
201,1228,D,2,H,4,30,12.4,1.444
201,1228,D,2,H,4,40,12.5,1.46
201,1228,D,2,H,4,50,12.6,1.356
201,1228,D,2,H,4,60,12.7,1.292
201,1228,D,2,H,4,70,12.8,1.331
201,1228,D,2,H,4,80,12.9,1.359
201,1228,D,2,H,4,90,13,1.291
201,1228,D,2,H,4,100,13.1,1.268
201,1228,D,2,H,4,110,13.2,1.384
201,1228,D,2,H,4,120,13.3,1.37
201,1228,D,2,H,4,130,13.4,1.366
201,1228,D,2,H,4,140,13.5,1.31
201,1228,D,2,H,5,10,13.7,1.317
201,1228,D,2,H,5,20,13.8,1.253
201,1228,D,2,H,5,30,13.9,1.265
201,1228,D,2,H,5,40,14,1.304
201,1228,D,2,H,5,50,14.1,1.339
201,1228,D,2,H,5,60,14.2,1.429
201,1228,D,2,H,5,70,14.3,1.359
201,1228,D,2,H,5,80,14.4,1.572
201,1228,D,2,H,5,90,14.5,1.465
201,1228,D,2,H,5,100,14.6,1.825
201,1228,D,2,H,5,110,14.7,2.203
201,1228,D,2,H,5,120,14.8,1.682
201,1228,D,2,H,5,130,14.9,1.278
201,1228,D,2,H,5,140,15,1.308
201,1228,D,2,H,6,10,15.2,1.289
201,1228,D,2,H,6,20,15.3,1.319
201,1228,D,2,H,6,30,15.4,1.357
201,1228,D,2,H,6,40,15.5,1.343
201,1228,D,2,H,6,50,15.6,1.409
201,1228,D,2,H,6,60,15.7,1.381
201,1228,D,2,H,6,70,15.8,1.36
201,1228,D,2,H,6,80,15.9,1.419
201,1228,D,2,H,6,90,16,1.373
201,1228,D,2,H,6,100,16.1,1.543
201,1228,D,2,H,6,110,16.2,1.393
201,1228,D,2,H,6,120,16.3,1.383
201,1228,D,2,H,6,130,16.4,1.846
201,1228,D,2,H,6,140,16.5,1.921
201,1228,D,2,H,7,10,16.7,1.388
201,1228,D,2,H,7,20,16.8,1.406
201,1228,D,2,H,7,30,16.9,1.261
201,1228,D,2,H,7,40,17,1.512
201,1228,D,2,H,7,50,17.1,1.385
201,1228,D,3,H,1,10,17.2,1.168
201,1228,D,3,H,1,20,17.3,0.986
201,1228,D,3,H,1,30,17.4,1.287
201,1228,D,3,H,1,40,17.5,1.373
201,1228,D,3,H,1,50,17.6,1.334
201,1228,D,3,H,1,60,17.7,1.28
201,1228,D,3,H,1,70,17.8,1.39
201,1228,D,3,H,1,80,17.9,1.299
201,1228,D,3,H,1,90,18,1.327
201,1228,D,3,H,1,100,18.1,1.557
201,1228,D,3,H,1,110,18.2,1.701
201,1228,D,3,H,1,120,18.3,1.338
201,1228,D,3,H,1,130,18.4,1.357
201,1228,D,3,H,1,140,18.5,1.258
201,1228,D,3,H,2,10,18.7,1.26
201,1228,D,3,H,2,20,18.8,1.379
201,1228,D,3,H,2,30,18.9,1.464
201,1228,D,3,H,2,40,19,1.376
201,1228,D,3,H,2,50,19.1,1.414
201,1228,D,3,H,2,60,19.2,1.214
201,1228,D,3,H,2,70,19.3,1.316
201,1228,D,3,H,2,80,19.4,1.391
201,1228,D,3,H,2,90,19.5,1.359
201,1228,D,3,H,2,100,19.6,1.21
201,1228,D,3,H,2,110,19.7,1.301
201,1228,D,3,H,2,120,19.8,1.332
201,1228,D,3,H,2,130,19.9,1.295
201,1228,D,3,H,2,140,20,1.34
201,1228,D,3,H,3,10,20.2,1.406
201,1228,D,3,H,3,20,20.3,1.352
201,1228,D,3,H,3,30,20.4,1.309
201,1228,D,3,H,3,40,20.5,1.495
201,1228,D,3,H,3,50,20.6,1.278
201,1228,D,3,H,3,60,20.7,1.296
201,1228,D,3,H,3,70,20.8,1.523
201,1228,D,3,H,3,80,20.9,1.399
201,1228,D,3,H,3,90,21,1.43
201,1228,D,3,H,3,100,21.1,1.899
201,1228,D,3,H,3,110,21.2,1.742
201,1228,D,3,H,3,120,21.3,1.734
201,1228,D,3,H,3,130,21.4,1.791
201,1228,D,3,H,3,140,21.5,1.688
201,1228,D,3,H,4,10,21.7,1.289
201,1228,D,3,H,4,20,21.8,1.309
201,1228,D,3,H,4,30,21.9,1.363
201,1228,D,3,H,4,40,22,1.297
201,1228,D,3,H,4,50,22.1,1.55
201,1228,D,3,H,4,60,22.2,1.34
201,1228,D,3,H,4,70,22.3,1.299
201,1228,D,3,H,4,80,22.4,1.268
201,1228,D,3,H,4,90,22.5,1.274
201,1228,D,3,H,4,100,22.6,1.239
201,1228,D,3,H,4,110,22.7,1.253
201,1228,D,3,H,4,120,22.8,1.212
201,1228,D,3,H,4,130,22.9,1.278
201,1228,D,3,H,4,140,23,1.3
201,1228,D,3,H,5,10,23.2,1.308
201,1228,D,3,H,5,20,23.3,1.329
201,1228,D,3,H,5,30,23.4,1.327
201,1228,D,3,H,5,40,23.5,1.417
201,1228,D,3,H,5,50,23.6,1.337
201,1228,D,3,H,5,60,23.7,1.388
201,1228,D,3,H,5,70,23.8,1.316
201,1228,D,3,H,5,80,23.9,1.563
201,1228,D,3,H,5,90,24,1.488
201,1228,D,3,H,5,100,24.1,1.335
201,1228,D,3,H,5,110,24.2,1.46
201,1228,D,3,H,5,120,24.3,1.414
201,1228,D,3,H,5,130,24.4,1.415
201,1228,D,3,H,5,140,24.5,1.782
201,1228,D,3,H,6,10,24.7,1.934
201,1228,D,3,H,6,20,24.8,1.902
201,1228,D,3,H,6,30,24.9,1.909
201,1228,D,3,H,6,40,25,1.849
201,1228,D,3,H,6,50,25.1,1.828
201,1228,D,3,H,6,60,25.2,1.82
201,1228,D,3,H,6,70,25.3,1.922
201,1228,D,3,H,6,80,25.4,1.752
201,1228,D,3,H,6,90,25.5,1.815
201,1228,D,3,H,6,100,25.6,1.888
201,1228,D,3,H,6,110,25.7,1.969
201,1228,D,3,H,6,120,25.8,2.026
201,1228,D,3,H,6,130,25.9,1.863
201,1228,D,3,H,6,140,26,1.579
201,1228,D,3,H,7,10,26.2,1.786
201,1228,D,3,H,7,20,26.3,1.828
201,1228,D,3,H,7,30,26.4,1.916
201,1228,D,3,H,7,40,26.5,1.735
201,1228,E,1,H,2,54,2.54,1.321
201,1228,E,1,H,2,64,2.64,1.42
201,1228,E,1,H,2,74,2.74,1.515
201,1228,E,1,H,2,84,2.84,1.873
201,1228,E,1,H,2,116,3.16,1.392
201,1228,E,1,H,2,126,3.26,1.751
201,1228,E,1,H,2,136,3.36,1.405
201,1228,E,1,H,2,146,3.46,1.264
201,1228,E,1,H,3,125,4.75,1.383
201,1228,E,1,H,3,135,4.85,1.311
201,1228,E,1,H,3,145,4.95,1.344
201,1228,E,1,H,4,88,5.88,1.327
201,1228,E,1,H,4,98,5.98,1.404
201,1228,E,1,H,4,108,6.08,1.34
201,1228,E,1,H,4,118,6.18,1.326
201,1228,E,1,H,4,128,6.28,1.27
201,1228,E,1,H,5,10,6.6,1.291
201,1228,E,1,H,5,20,6.7,1.311
201,1228,E,1,H,5,30,6.8,1.37
201,1228,E,1,H,5,40,6.9,1.353
201,1228,E,1,H,5,50,7,1.374
201,1229,A,1,H,1,10,0.1,1.021
201,1229,A,1,H,1,20,0.2,1.34
201,1229,A,1,H,1,30,0.3,1.254
201,1229,A,1,H,1,40,0.4,1.295
201,1229,A,1,H,1,50,0.5,1.269
201,1229,A,1,H,1,60,0.6,1.188
201,1229,A,1,H,1,70,0.7,1.193
201,1229,A,1,H,1,80,0.8,1.195
201,1229,A,1,H,1,90,0.9,1.269
201,1229,A,1,H,1,100,1,1.287
201,1229,A,1,H,1,110,1.1,1.217
201,1229,A,1,H,1,120,1.2,1.162
201,1229,A,1,H,1,130,1.3,1.308
201,1229,A,1,H,2,10,1.6,1.251
201,1229,A,1,H,2,20,1.7,1.28
201,1229,A,1,H,2,30,1.8,1.373
201,1229,A,1,H,2,40,1.9,1.32
201,1229,A,1,H,2,50,2,1.24
201,1229,A,1,H,2,60,2.1,1.285
201,1229,A,1,H,2,70,2.2,1.698
201,1229,A,1,H,2,80,2.3,1.546
201,1229,A,1,H,2,90,2.4,1.574
201,1229,A,1,H,2,100,2.5,1.301
201,1229,A,1,H,2,110,2.6,1.383
201,1229,A,1,H,2,120,2.7,1.646
201,1229,A,1,H,2,130,2.8,1.791
201,1229,A,1,H,2,140,2.9,1.299
201,1229,A,1,H,3,10,3.1,1.197
201,1229,A,1,H,3,20,3.2,1.318
201,1229,A,1,H,3,30,3.3,1.414
201,1229,A,1,H,3,40,3.4,1.253
201,1229,A,1,H,3,50,3.5,1.264
201,1229,A,1,H,3,60,3.6,1.548
201,1229,A,1,H,3,70,3.7,1.335
201,1229,A,1,H,3,80,3.8,1.47
201,1229,A,1,H,3,90,3.9,1.346
201,1229,A,1,H,3,100,4,1.415
201,1229,A,1,H,3,110,4.1,1.319
201,1229,A,1,H,3,120,4.2,1.34
201,1229,A,2,H,1,10,5,1.281
201,1229,A,2,H,1,20,5.1,1.294
201,1229,A,2,H,1,30,5.2,1.269
201,1229,A,2,H,1,40,5.3,1.273
201,1229,A,2,H,1,50,5.4,1.282
201,1229,A,2,H,1,60,5.5,1.34
201,1229,A,2,H,1,70,5.6,1.297
201,1229,A,2,H,1,80,5.7,1.386
201,1229,A,2,H,1,90,5.8,1.329
201,1229,A,2,H,1,100,5.9,1.339
201,1229,A,2,H,1,110,6,1.37
201,1229,A,2,H,1,120,6.1,1.253
201,1229,A,2,H,3,10,8,1.326
201,1229,A,2,H,3,20,8.1,1.305
201,1229,A,2,H,3,30,8.2,1.358
201,1229,A,2,H,3,40,8.3,1.352
201,1229,A,2,H,3,50,8.4,1.331
201,1229,A,2,H,3,60,8.5,1.367
201,1229,A,2,H,3,70,8.6,1.342
201,1229,A,2,H,3,80,8.7,1.352
201,1229,A,2,H,3,90,8.8,1.4
201,1229,A,2,H,3,100,8.9,1.392
201,1229,A,2,H,3,110,9,1.421
201,1229,A,2,H,3,120,9.1,1.353
201,1229,A,2,H,3,130,9.2,1.326
201,1229,A,2,H,4,10,9.5,1.35
201,1229,A,2,H,4,20,9.6,1.406
201,1229,A,2,H,4,30,9.7,1.401
201,1229,A,2,H,4,40,9.8,1.423
201,1229,A,2,H,4,50,9.9,1.44
201,1229,A,2,H,4,60,10,1.494
201,1229,A,2,H,4,70,10.1,1.5
201,1229,A,2,H,4,80,10.2,1.492
201,1229,A,2,H,4,90,10.3,1.48
201,1229,A,2,H,4,100,10.4,1.462
201,1229,A,2,H,4,110,10.5,1.466
201,1229,A,2,H,4,120,10.6,1.419
201,1229,A,2,H,4,130,10.7,1.504
201,1229,A,2,H,4,140,10.8,1.652
201,1229,A,2,H,5,96,11.86,1.56
201,1229,A,2,H,5,106,11.96,1.485
201,1229,A,2,H,5,116,12.06,1.493
201,1229,A,2,H,5,126,12.16,1.531
201,1229,A,2,H,6,10,12.5,1.901
201,1229,A,2,H,6,20,12.6,1.424
201,1229,A,2,H,6,30,12.7,1.35
201,1229,A,2,H,6,40,12.8,1.379
201,1229,A,2,H,6,50,12.9,1.334
201,1229,A,2,H,6,60,13,1.277
201,1229,A,2,H,6,70,13.1,1.885
201,1229,A,2,H,6,80,13.2,1.814
201,1229,A,2,H,6,90,13.3,1.985
201,1229,A,2,H,7,10,13.5,1.399
201,1229,A,2,H,7,20,13.6,1.386
201,1229,A,2,H,7,30,13.7,1.296
201,1229,A,2,H,7,40,13.8,1.741
201,1229,A,2,H,7,50,13.9,1.531
201,1229,A,3,H,1,10,14.5,1.461
201,1229,A,3,H,1,20,14.6,1.417
201,1229,A,3,H,1,30,14.7,1.344
201,1229,A,3,H,1,40,14.8,1.359
201,1229,A,3,H,1,50,14.9,1.323
201,1229,A,3,H,1,60,15,2.194
201,1229,A,3,H,1,70,15.1,1.789
201,1229,A,3,H,1,80,15.2,1.723
201,1229,A,3,H,1,90,15.3,1.417
201,1229,A,3,H,1,100,15.4,1.224
201,1229,A,3,H,1,110,15.5,1.3
201,1229,A,3,H,1,120,15.6,1.511
201,1229,A,3,H,1,130,15.7,1.201
201,1229,A,3,H,2,118,17.08,1.313
201,1229,A,3,H,2,128,17.18,1.293
201,1229,A,3,H,2,138,17.28,1.448
201,1229,A,3,H,3,10,17.5,1.298
201,1229,A,3,H,3,20,17.6,1.355
201,1229,A,3,H,3,30,17.7,1.298
201,1229,A,3,H,3,40,17.8,1.276
201,1229,A,3,H,3,50,17.9,1.415
201,1229,A,3,H,3,60,18,1.387
201,1229,A,3,H,3,70,18.1,1.281
201,1229,A,3,H,3,80,18.2,1.317
201,1229,A,3,H,3,90,18.3,1.317
201,1229,A,3,H,3,100,18.4,1.359
201,1229,A,3,H,3,110,18.5,1.317
201,1229,A,3,H,3,120,18.6,1.296
201,1229,A,3,H,3,130,18.7,1.355
201,1229,A,3,H,4,10,19,1.428
201,1229,A,3,H,4,20,19.1,1.371
201,1229,A,3,H,4,30,19.2,1.476
201,1229,A,3,H,4,40,19.3,1.497
201,1229,A,3,H,4,50,19.4,1.36
201,1229,A,3,H,4,60,19.5,1.353
201,1229,A,3,H,4,70,19.6,1.407
201,1229,A,3,H,4,80,19.7,1.427
201,1229,A,3,H,4,90,19.8,1.419
201,1229,A,3,H,4,100,19.9,1.527
201,1229,A,3,H,4,110,20,1.431
201,1229,A,3,H,4,120,20.1,1.481
201,1229,A,3,H,4,130,20.2,1.472
201,1229,A,3,H,4,140,20.3,1.603
201,1229,A,3,H,5,74,21.14,1.367
201,1229,A,3,H,5,84,21.24,1.355
201,1229,A,3,H,5,94,21.34,1.336
201,1229,A,3,H,5,104,21.44,1.282
201,1229,A,3,H,5,114,21.54,1.281
201,1229,A,3,H,5,124,21.64,1.298
201,1229,A,3,H,6,10,22,1.293
201,1229,A,3,H,6,20,22.1,1.344
201,1229,A,3,H,6,30,22.2,1.307
201,1229,A,3,H,6,40,22.3,1.335
201,1229,A,3,H,6,50,22.4,1.38
201,1229,A,3,H,6,60,22.5,1.386
201,1229,A,3,H,6,70,22.6,1.403
